gene_id,H1_Cell_Line,CD4_Memory_Primary_Cells,CD4_Naive_Primary_Cells,Adult_Liver,HepG2_Hepatocellular_Carcinoma
ENSG00000183531,0,0,0,0,0
ENSG00000183604,9,38,39,4,11
ENSG00000183674,0,0,0,0,0
ENSG00000183900,0,0,0,0,0
ENSG00000184100,20,13,13,6,11
ENSG00000184188,0,0,27,0,0
ENSG00000184247,20,0,0,0,12
ENSG00000184303,0,0,0,0,0
ENSG00000184324,0,0,0,0,0
ENSG00000184441,0,14,21,0,1
ENSG00000184523,0,0,0,0,0
ENSG00000184551,0,39,25,0,0
ENSG00000184596,0,12,15,0,0
ENSG00000185290,0,0,0,0,0
ENSG00000185433,0,0,0,0,0
ENSG00000185485,2,10,16,3,12
ENSG00000185495,4,10,12,2,11
ENSG00000185596,6,24,27,7,19
ENSG00000185710,1,22,22,0,6
ENSG00000185716,6,1,3,6,11
ENSG00000185728,24,36,30,18,15
ENSG00000185839,7,11,12,36,40
ENSG00000185847,30,0,0,0,0
ENSG00000185904,0,0,0,0,0
ENSG00000185986,2,5,8,4,21
ENSG00000186056,0,7,13,0,0
ENSG00000186076,160,39,21,52,189
ENSG00000186162,1,8,6,2,5
ENSG00000186301,1,1,2,56,361
ENSG00000186312,8,8,8,2,3
ENSG00000186369,0,0,0,0,0
ENSG00000186481,0,0,1,0,0
ENSG00000186594,2,19,1,17,13
ENSG00000186704,3,5,6,1,2
ENSG00000186940,3,16,13,8,24
ENSG00000187156,0,0,0,0,0
ENSG00000187534,32,48,43,47,17
ENSG00000187589,1,0,0,0,0
ENSG00000187667,0,3,10,0,3
ENSG00000187952,6,0,0,0,9
ENSG00000187953,3,10,10,2,8
ENSG00000187984,0,1,3,0,0
ENSG00000188002,3,4,8,3,9
ENSG00000188013,2,0,0,0,0
ENSG00000188070,11,0,0,4,5
ENSG00000188185,3,11,5,0,0
ENSG00000188206,35,29,42,15,18
ENSG00000188338,0,0,0,230,132
ENSG00000188459,1,11,13,0,1
ENSG00000188512,4,9,7,5,3
ENSG00000188573,7,0,0,0,0
ENSG00000188681,0,0,1,2,6
ENSG00000188933,0,0,0,1,0
ENSG00000188985,64,5,5,13,14
ENSG00000189077,13,8,5,100,42
ENSG00000189089,0,1,1,0,0
ENSG00000189223,0,1,1,1,0
ENSG00000189295,0,0,0,0,0
ENSG00000189423,0,1,1,0,0
ENSG00000196204,6,9,10,3,11
ENSG00000196295,0,15,20,1,2
ENSG00000196302,1,17,23,0,8
ENSG00000196369,7,10,3,1,5
ENSG00000196668,3,2,3,0,0
ENSG00000196696,8,24,29,6,18
ENSG00000196756,7,19,21,3,9
ENSG00000196861,0,13,23,7,3
ENSG00000196912,1,15,17,1,2
ENSG00000196972,2,0,0,0,0
ENSG00000197041,0,21,13,0,0
ENSG00000197062,4,5,6,3,7
ENSG00000197083,0,0,0,0,0
ENSG00000197146,0,24,21,0,20
ENSG00000197180,1,0,0,9,1
ENSG00000197253,0,0,0,2,0
ENSG00000197258,91,108,116,30,97
ENSG00000197308,0,0,0,0,0
ENSG00000197358,3,1,3,37,76
ENSG00000197462,6,0,0,0,0
ENSG00000197463,0,0,0,0,0
ENSG00000197486,11,0,0,0,0
ENSG00000197582,7,5,4,48,5
ENSG00000197989,19,12,16,1,20
ENSG00000198134,2,8,5,18,2
ENSG00000198221,2,0,0,0,5
ENSG00000198237,4,7,10,0,3
ENSG00000198406,93,107,73,133,53
ENSG00000198658,5,15,13,0,8
ENSG00000198683,49,13,11,21,12
ENSG00000198744,131,120,146,694,63
ENSG00000198976,1,0,0,0,0
ENSG00000199004,0,1,0,0,24
ENSG00000199053,0,5,7,0,0
ENSG00000199058,115,0,2,0,0
ENSG00000199060,0,14,1,11,19
ENSG00000199080,0,0,0,0,0
ENSG00000199089,0,0,0,0,0
ENSG00000199102,86,2,1,0,0
ENSG00000199133,2,11,6,0,3
ENSG00000199145,97,3,3,0,0
ENSG00000199157,0,0,0,0,0
ENSG00000199161,0,0,0,0,0
ENSG00000199169,113,4,3,0,0
ENSG00000199180,0,0,0,0,1
ENSG00000199270,0,0,0,0,0
ENSG00000199293,1,11,17,1,10
ENSG00000199298,0,10,23,198,50
ENSG00000199331,4,3,4,0,0
ENSG00000199334,0,0,0,0,0
ENSG00000199337,0,0,0,0,0
ENSG00000199347,0,0,1,0,0
ENSG00000199352,0,0,0,0,0
ENSG00000199363,1,0,0,0,3
ENSG00000199366,0,0,0,0,0
ENSG00000199377,0,1,1,0,0
ENSG00000199382,0,2,0,0,0
ENSG00000199396,0,0,0,0,0
ENSG00000199405,0,1,0,0,0
ENSG00000199415,0,0,0,0,0
ENSG00000199437,1,14,19,0,4
ENSG00000199452,5,17,19,2,13
ENSG00000199477,2,44,41,15,10
ENSG00000199480,0,0,0,0,0
ENSG00000199488,0,0,0,153,14
ENSG00000199506,0,0,0,0,0
ENSG00000199545,0,7,4,0,0
ENSG00000199562,0,0,0,1,0
ENSG00000199568,0,0,0,0,0
ENSG00000199574,6,45,62,5,10
ENSG00000199627,0,22,10,2,0
ENSG00000199631,5,10,14,0,11
ENSG00000199649,1,38,73,1,4
ENSG00000199663,1,1,1,41,0
ENSG00000199673,11,25,21,1,16
ENSG00000199675,4,4,5,74,2
ENSG00000199744,29,106,161,7,54
ENSG00000199753,23,24,68,38,47
ENSG00000199785,3,24,23,1,9
ENSG00000199910,0,0,0,0,0
ENSG00000199916,13,27,26,198,712
ENSG00000199933,1,5,6,2,2
ENSG00000200016,43,54,71,3,42
ENSG00000200084,9,132,167,3,27
ENSG00000200087,9,5,8,1,14
ENSG00000200090,39,35,49,2,18
ENSG00000200121,6,1,1,34,2
ENSG00000200154,1,14,7,0,4
ENSG00000200156,0,0,0,0,0
ENSG00000200164,2,0,0,0,0
ENSG00000200169,0,1,0,1,1
ENSG00000200170,7,0,4,1,0
ENSG00000200174,80,0,0,0,0
ENSG00000200182,0,0,0,0,3
ENSG00000200185,1,3,3,1,1
ENSG00000200229,1,0,0,12,1
ENSG00000200253,0,0,1,1,0
ENSG00000200259,8,59,74,2,24
ENSG00000200279,0,0,0,0,0
ENSG00000200312,0,0,0,1,0
ENSG00000200314,0,0,0,0,0
ENSG00000200320,13,138,145,6,20
ENSG00000200336,0,0,0,10,0
ENSG00000200343,0,0,0,0,0
ENSG00000200354,0,3,0,0,1
ENSG00000200370,0,0,0,0,0
ENSG00000200381,0,0,0,0,0
ENSG00000200394,0,2,3,0,0
ENSG00000200418,6,156,154,1,26
ENSG00000200463,2,3,3,1,7
ENSG00000200469,0,7,14,0,0
ENSG00000200488,0,0,0,4,1
ENSG00000200494,0,0,0,0,1
ENSG00000200530,18,79,103,5,21
ENSG00000200534,14,16,27,4,10
ENSG00000200543,0,0,0,4,5
ENSG00000200579,0,12,6,0,0
ENSG00000200623,1,9,14,1,5
ENSG00000200624,0,0,0,0,0
ENSG00000200651,0,2,2,2,0
ENSG00000200710,36,33,48,6,25
ENSG00000200729,33,26,29,3,5
ENSG00000200785,1,1,1,0,1
ENSG00000200792,0,0,0,0,0
ENSG00000200795,0,0,0,0,0
ENSG00000200814,0,17,13,0,0
ENSG00000200816,0,4,3,0,0
ENSG00000200831,4,31,34,0,3
ENSG00000200834,0,0,1,1,0
ENSG00000200851,14,97,170,1,15
ENSG00000200879,1,3,2,3,1
ENSG00000200893,0,0,0,0,0
ENSG00000200913,2,9,16,0,4
ENSG00000200942,0,0,0,0,0
ENSG00000200953,0,2,3,0,0
ENSG00000200954,9,2,1,3,4
ENSG00000200959,1,0,0,0,1
ENSG00000200972,0,0,0,0,0
ENSG00000200983,4,52,57,0,6
ENSG00000201041,0,0,0,0,0
ENSG00000201086,0,1,0,0,0
ENSG00000201098,0,0,0,0,13
ENSG00000201104,0,1,1,0,0
ENSG00000201129,2,3,6,0,3
ENSG00000201134,0,13,1,0,0
ENSG00000201136,2,0,1,0,0
ENSG00000201185,0,0,0,0,0
ENSG00000201199,5,39,39,75,16
ENSG00000201217,0,14,22,0,0
ENSG00000201229,0,0,0,0,0
ENSG00000201273,0,0,0,0,0
ENSG00000201289,0,0,0,0,0
ENSG00000201302,3,3,4,0,3
ENSG00000201343,0,0,0,0,0
ENSG00000201355,0,0,0,0,0
ENSG00000201403,9,64,100,1,14
ENSG00000201405,0,0,0,0,1
ENSG00000201416,4,13,14,0,3
ENSG00000201428,0,0,0,6,10
ENSG00000201457,0,17,12,0,1
ENSG00000201487,2,61,63,0,10
ENSG00000201492,0,8,11,0,0
ENSG00000201499,1,6,6,1,3
ENSG00000201509,0,17,7,0,0
ENSG00000201512,2,18,17,0,4
ENSG00000201544,0,17,9,0,0
ENSG00000201558,0,0,0,0,3
ENSG00000201588,0,0,0,0,0
ENSG00000201592,2,9,8,0,18
ENSG00000201599,1,12,12,0,4
ENSG00000201643,0,0,0,0,0
ENSG00000201654,0,0,0,0,0
ENSG00000201669,21,95,145,2,24
ENSG00000201675,10,32,59,3,30
ENSG00000201678,4,1,0,1,1
ENSG00000201684,0,0,0,0,0
ENSG00000201692,42,45,42,8,83
ENSG00000201695,0,0,0,9,0
ENSG00000201699,0,0,0,0,0
ENSG00000201700,0,0,0,0,0
ENSG00000201719,11,41,61,4,4
ENSG00000201750,2,1,1,15,1
ENSG00000201754,9,12,15,1,16
ENSG00000201772,0,6,18,0,2
ENSG00000201778,0,183,171,0,0
ENSG00000201784,2,21,39,1,7
ENSG00000201785,1,25,33,0,4
ENSG00000201801,0,0,0,0,0
ENSG00000201808,10,5,3,0,11
ENSG00000201823,5,7,11,1,18
ENSG00000201861,0,0,0,0,0
ENSG00000201862,0,3,3,0,0
ENSG00000201865,12,20,22,2,4
ENSG00000201882,2,7,2,0,1
ENSG00000201900,0,13,13,0,0
ENSG00000201919,0,0,0,0,0
ENSG00000201925,0,0,0,0,0
ENSG00000201955,0,0,0,0,0
ENSG00000201957,0,8,9,0,0
ENSG00000201998,1,1,0,0,0
ENSG00000202030,0,0,0,0,0
ENSG00000202031,9,35,71,1,10
ENSG00000202042,98,30,25,30,185
ENSG00000202058,1,6,7,4,50
ENSG00000202077,0,0,2,0,1
ENSG00000202093,11,30,44,2,5
ENSG00000202107,0,10,7,0,2
ENSG00000202222,0,0,0,0,0
ENSG00000202252,3,17,8,2,5
ENSG00000202257,0,0,0,0,0
ENSG00000202314,5,6,10,1,3
ENSG00000202335,2,39,62,0,4
ENSG00000202337,25,5,5,5,14
ENSG00000202343,7,2,3,3,0
ENSG00000202354,0,0,0,0,0
ENSG00000202363,10,48,64,1,17
ENSG00000202364,29,14,29,290,40
ENSG00000202382,0,1,1,0,0
ENSG00000202394,81,50,71,8,77
ENSG00000202408,0,0,0,0,0
ENSG00000202441,0,14,30,0,0
ENSG00000202444,0,0,0,0,0
ENSG00000202474,0,0,0,0,0
ENSG00000202477,21,71,107,2,33
ENSG00000202487,0,0,0,0,0
ENSG00000202496,4,6,8,0,0
ENSG00000202503,5,54,76,3,18
ENSG00000202515,1,0,0,0,0
ENSG00000202521,0,0,0,0,0
ENSG00000202526,0,0,0,0,0
ENSG00000202533,0,16,16,0,0
ENSG00000202538,0,0,1,0,0
ENSG00000202566,3,6,10,0,4
ENSG00000203279,16,1,1,0,4
ENSG00000203280,0,0,0,6,0
ENSG00000203305,0,1,2,0,0
ENSG00000203306,0,0,0,5,4
ENSG00000203394,0,57,67,0,0
ENSG00000203400,0,0,0,0,1
ENSG00000203401,2,0,0,0,2
ENSG00000203469,0,3,6,0,0
ENSG00000203497,1,22,46,3,7
ENSG00000203499,0,0,0,0,0
ENSG00000203508,0,0,0,0,0
ENSG00000203542,0,0,0,0,0
ENSG00000203583,33,31,21,8,17
ENSG00000203586,2,0,0,0,7
ENSG00000203602,1,53,65,0,0
ENSG00000203616,0,0,1,0,0
ENSG00000203644,6,15,13,14,5
ENSG00000203688,0,0,0,0,0
ENSG00000203761,6,19,30,1,7
ENSG00000203819,6,4,4,0,2
ENSG00000203835,4,14,13,1,8
ENSG00000203875,186,109,161,88,55
ENSG00000203999,0,0,0,1,21
ENSG00000204018,3,0,0,4,0
ENSG00000204054,0,12,1,9,13
ENSG00000204072,4,1,3,1,2
ENSG00000204092,0,0,0,0,0
ENSG00000204136,0,0,0,4,0
ENSG00000204164,2,2,4,1,4
ENSG00000204253,73,74,58,66,95
ENSG00000204261,0,44,51,8,1
ENSG00000204272,46,22,23,12,1
ENSG00000204422,20,17,11,30,28
ENSG00000204466,9,0,0,0,9
ENSG00000204588,0,0,0,0,0
ENSG00000204622,0,14,14,4,6
ENSG00000204650,16,4,11,0,11
ENSG00000204745,7,5,8,1,16
ENSG00000204771,1,14,15,1,4
ENSG00000204778,2,6,10,6,8
ENSG00000204787,0,0,0,0,0
ENSG00000204789,24,3,10,0,0
ENSG00000204872,0,0,0,0,0
ENSG00000204894,2,0,1,14,0
ENSG00000204959,9,5,6,2,0
ENSG00000205105,10,7,3,106,19
ENSG00000205188,0,0,0,0,0
ENSG00000205351,0,0,0,1,0
ENSG00000205361,0,0,0,58,0
ENSG00000205444,0,0,0,0,0
ENSG00000205488,0,0,0,0,0
ENSG00000205578,12,20,22,2,2
ENSG00000205584,0,10,14,0,0
ENSG00000205663,9,0,0,0,2
ENSG00000205702,0,6,9,80,3
ENSG00000205704,0,0,0,0,0
ENSG00000205746,3,9,13,0,24
ENSG00000205763,0,2,2,4,6
ENSG00000205771,0,4,4,1,1
ENSG00000205865,0,0,0,27,3
ENSG00000205866,0,0,0,69,1
ENSG00000205871,45,21,35,20,6
ENSG00000205885,0,6,6,0,1
ENSG00000205903,2,18,25,0,3
ENSG00000206028,0,85,4,0,0
ENSG00000206029,3,4,6,4,3
ENSG00000206066,0,0,0,0,0
ENSG00000206149,5,6,9,1,11
ENSG00000206178,0,0,0,0,0
ENSG00000206195,0,0,0,0,14
ENSG00000206228,8,39,39,7,12
ENSG00000206337,1,23,19,5,2
ENSG00000206341,8,169,134,51,54
ENSG00000206417,1,17,15,0,0
ENSG00000206573,5,5,7,2,7
ENSG00000206585,0,1,1,1,2
ENSG00000206588,0,1,2,1,9
ENSG00000206596,0,2,1,1,8
ENSG00000206597,21,3,4,1,9
ENSG00000206600,0,0,0,0,0
ENSG00000206602,6,47,56,1,2
ENSG00000206607,15,28,32,0,12
ENSG00000206609,0,0,0,0,0
ENSG00000206611,6,24,26,0,3
ENSG00000206612,0,6,3,0,0
ENSG00000206620,12,12,9,0,7
ENSG00000206621,2,1,3,0,2
ENSG00000206625,0,1,2,0,0
ENSG00000206630,16,2,3,1,4
ENSG00000206633,0,2,2,0,0
ENSG00000206634,1,8,6,0,2
ENSG00000206650,0,23,24,0,0
ENSG00000206651,0,15,5,0,0
ENSG00000206652,0,0,2,0,4
ENSG00000206653,29,56,120,0,23
ENSG00000206656,0,0,1,0,4
ENSG00000206673,1,1,1,0,0
ENSG00000206675,1,9,6,0,0
ENSG00000206680,2,26,54,1,3
ENSG00000206685,0,0,0,5,1
ENSG00000206688,1,0,0,0,2
ENSG00000206693,4,5,10,0,1
ENSG00000206696,54,206,224,38,185
ENSG00000206727,0,0,0,0,0
ENSG00000206737,0,0,1,2,2
ENSG00000206749,0,0,0,0,0
ENSG00000206754,4,21,19,0,10
ENSG00000206760,8,39,45,0,8
ENSG00000206762,0,2,10,0,0
ENSG00000206769,0,0,0,0,0
ENSG00000206775,0,4,6,0,1
ENSG00000206794,7,27,21,2,28
ENSG00000206799,17,6,10,8,15
ENSG00000206811,18,21,29,0,37
ENSG00000206814,0,0,0,0,0
ENSG00000206823,6,13,24,8,18
ENSG00000206828,1,0,0,0,0
ENSG00000206834,3,7,11,0,6
ENSG00000206838,2,5,8,0,5
ENSG00000206861,7,62,88,0,5
ENSG00000206874,20,90,159,1,9
ENSG00000206875,0,9,19,0,0
ENSG00000206878,0,0,0,0,1
ENSG00000206885,0,32,33,0,2
ENSG00000206888,1,10,13,0,1
ENSG00000206899,0,0,0,0,0
ENSG00000206903,0,0,0,0,0
ENSG00000206910,0,10,11,0,1
ENSG00000206932,0,0,0,0,0
ENSG00000206941,0,2,2,0,1
ENSG00000206942,11,22,28,0,0
ENSG00000206952,0,8,8,0,1
ENSG00000206956,22,15,10,4,42
ENSG00000206965,0,13,14,1,0
ENSG00000206979,0,2,4,0,0
ENSG00000206989,6,16,14,1,4
ENSG00000206990,216,24,17,370,28
ENSG00000206991,0,0,1,0,0
ENSG00000207001,1,0,2,0,0
ENSG00000207003,2,3,4,2,0
ENSG00000207005,0,0,1,0,2
ENSG00000207008,0,6,13,0,1
ENSG00000207014,0,0,0,0,0
ENSG00000207031,2,56,97,1,4
ENSG00000207034,0,37,17,0,0
ENSG00000207041,0,2,1,1,0
ENSG00000207047,1,7,13,1,5
ENSG00000207051,3,42,66,1,9
ENSG00000207063,3,0,0,0,0
ENSG00000207066,9,9,9,1,1
ENSG00000207067,1,15,26,3,4
ENSG00000207070,7,8,9,0,11
ENSG00000207088,1,8,5,1,1
ENSG00000207093,1,0,0,0,0
ENSG00000207106,0,1,2,0,0
ENSG00000207112,4,8,13,7,12
ENSG00000207116,0,0,0,0,0
ENSG00000207118,7,21,10,4,4
ENSG00000207133,1,0,1,0,1
ENSG00000207137,1,1,2,0,1
ENSG00000207142,0,0,0,0,0
ENSG00000207145,30,7,7,3,31
ENSG00000207152,18,183,196,14,45
ENSG00000207153,0,10,9,0,0
ENSG00000207159,4,2,5,0,2
ENSG00000207165,16,253,198,10,111
ENSG00000207166,3,16,22,0,6
ENSG00000207174,0,0,0,0,0
ENSG00000207181,0,4,2,0,3
ENSG00000207191,0,0,0,0,0
ENSG00000207197,0,0,1,0,0
ENSG00000207205,0,0,1,0,4
ENSG00000207208,0,9,7,0,0
ENSG00000207217,0,0,0,0,1
ENSG00000207233,0,1,0,0,0
ENSG00000207236,0,3,7,0,6
ENSG00000207241,6,55,52,0,10
ENSG00000207245,1,0,0,0,0
ENSG00000207259,4,2,6,0,6
ENSG00000207262,18,26,28,1,6
ENSG00000207263,0,0,1,0,0
ENSG00000207277,0,0,0,0,0
ENSG00000207279,3,3,8,0,2
ENSG00000207280,1,30,32,0,1
ENSG00000207291,0,4,7,0,0
ENSG00000207294,1,1,1,2,0
ENSG00000207304,13,32,39,7,70
ENSG00000207308,0,23,34,0,0
ENSG00000207311,26,18,29,4,42
ENSG00000207313,0,20,12,0,0
ENSG00000207314,4,24,27,1,14
ENSG00000207315,0,10,6,0,4
ENSG00000207332,32,38,26,2,0
ENSG00000207349,0,0,0,0,0
ENSG00000207357,0,0,1,0,0
ENSG00000207375,1,0,4,0,0
ENSG00000207389,0,0,1,1,1
ENSG00000207392,1,16,13,0,0
ENSG00000207395,6,0,0,1,0
ENSG00000207405,12,36,49,1,13
ENSG00000207406,0,11,11,1,22
ENSG00000207418,0,1,1,0,3
ENSG00000207421,3,5,10,3,5
ENSG00000207424,10,45,64,0,7
ENSG00000207425,3,2,3,9,0
ENSG00000207427,2,15,15,0,3
ENSG00000207437,25,50,87,1,10
ENSG00000207442,5,0,1,0,2
ENSG00000207445,2,13,19,0,9
ENSG00000207447,0,0,0,0,0
ENSG00000207457,0,24,18,0,0
ENSG00000207460,3,1,3,0,4
ENSG00000207464,55,2,9,0,10
ENSG00000207468,0,14,4,0,0
ENSG00000207487,23,93,159,1,19
ENSG00000207496,5,43,41,9,8
ENSG00000207500,9,38,73,2,4
ENSG00000207501,1,3,4,0,4
ENSG00000207507,0,0,0,1,0
ENSG00000207513,0,0,2,3,2
ENSG00000207523,3,15,26,1,7
ENSG00000207525,0,14,20,1,2
ENSG00000207547,13,4,2,0,6
ENSG00000207554,6,9,16,1,10
ENSG00000207556,29,29,25,2,18
ENSG00000207561,0,7,11,0,5
ENSG00000207567,0,14,7,0,0
ENSG00000207570,0,0,0,0,0
ENSG00000207601,13,10,9,37,63
ENSG00000207603,7,15,17,1,3
ENSG00000207607,0,0,0,0,0
ENSG00000207608,0,0,0,0,0
ENSG00000207610,0,0,0,0,0
ENSG00000207617,0,0,0,2,2
ENSG00000207623,3,0,0,0,0
ENSG00000207631,2,3,5,0,0
ENSG00000207636,0,12,13,0,0
ENSG00000207643,0,1,1,0,0
ENSG00000207648,0,0,0,0,4
ENSG00000207650,3,10,17,5,8
ENSG00000207652,11,2,1,112,22
ENSG00000207697,3,13,14,0,0
ENSG00000207700,0,0,0,0,0
ENSG00000207702,0,0,0,0,0
ENSG00000207704,0,17,7,0,2
ENSG00000207707,10,10,11,37,23
ENSG00000207715,4,3,2,0,0
ENSG00000207719,0,8,18,0,0
ENSG00000207720,1,31,46,2,17
ENSG00000207721,1,9,17,1,2
ENSG00000207727,0,11,7,2,16
ENSG00000207730,0,0,0,0,0
ENSG00000207733,1,1,0,0,3
ENSG00000207740,4,2,5,0,1
ENSG00000207741,4,49,44,0,6
ENSG00000207764,0,0,0,0,0
ENSG00000207770,0,14,28,11,4
ENSG00000207783,1,3,2,3,6
ENSG00000207786,0,0,0,0,0
ENSG00000207795,0,2,0,0,0
ENSG00000207808,0,3,0,0,0
ENSG00000207817,0,0,0,0,0
ENSG00000207830,0,0,9,23,0
ENSG00000207832,0,0,0,0,0
ENSG00000207833,0,0,11,23,0
ENSG00000207834,0,0,33,20,0
ENSG00000207835,0,0,3,51,0
ENSG00000207836,0,5,34,31,0
ENSG00000207864,0,0,0,0,2
ENSG00000207870,1,3,0,0,2
ENSG00000207875,1,0,0,0,0
ENSG00000207927,150,2,2,0,0
ENSG00000207928,2,50,38,12,14
ENSG00000207936,0,0,0,0,1
ENSG00000207939,0,1,0,0,0
ENSG00000207945,1,2,0,0,2
ENSG00000207949,0,0,0,2,0
ENSG00000207966,0,7,11,1,4
ENSG00000207980,0,5,0,0,0
ENSG00000208005,0,0,0,0,0
ENSG00000208028,0,47,27,0,2
ENSG00000208035,0,0,0,0,0
ENSG00000208310,2,1,2,0,0
ENSG00000208313,13,8,4,1,4
ENSG00000208317,11,19,15,1,5
ENSG00000208342,24,61,110,1,23
ENSG00000208506,1,2,2,1,1
ENSG00000208772,1,15,15,1,11
ENSG00000208797,13,50,79,5,10
ENSG00000208892,0,0,0,0,0
ENSG00000209042,2,5,5,0,5
ENSG00000209418,32,19,26,0,9
ENSG00000209480,4,17,24,2,14
ENSG00000209482,3,14,13,0,3
ENSG00000209582,3,139,145,9,28
ENSG00000209645,0,0,0,0,0
ENSG00000209702,0,0,1,0,0
ENSG00000209707,0,4,0,0,0
ENSG00000209804,0,1,1,3,4
ENSG00000210741,0,0,0,0,0
ENSG00000210825,25,15,14,3,37
ENSG00000211454,0,0,1,21,0
ENSG00000211491,1,0,0,0,0
ENSG00000211502,0,0,0,419,0
ENSG00000211517,11,18,15,12,17
ENSG00000211519,0,2,0,0,0
ENSG00000211535,0,0,0,0,0
ENSG00000211542,0,4,0,16,0
ENSG00000211553,1,5,9,0,0
ENSG00000211573,0,9,11,0,0
ENSG00000211574,0,0,0,0,0
ENSG00000211591,0,7,4,0,0
ENSG00000211592,0,20,460,614,0
ENSG00000211593,0,0,1,0,0
ENSG00000211594,0,0,0,0,0
ENSG00000211597,0,3,87,93,0
ENSG00000211598,0,0,16,25,0
ENSG00000211625,0,0,8,7,0
ENSG00000211637,0,0,11,6,0
ENSG00000211638,0,0,7,3,0
ENSG00000211640,0,1,7,1,0
ENSG00000211642,0,0,2,3,0
ENSG00000211643,4,12,18,2,8
ENSG00000211644,0,2,21,9,1
ENSG00000211648,0,1,20,6,0
ENSG00000211649,0,0,1,3,0
ENSG00000211650,0,0,2,1,0
ENSG00000211651,0,1,28,7,0
ENSG00000211652,0,0,4,2,0
ENSG00000211653,0,1,29,14,0
ENSG00000211659,0,0,8,5,0
ENSG00000211660,0,0,8,9,0
ENSG00000211662,0,0,10,6,0
ENSG00000211663,0,0,13,6,0
ENSG00000211664,0,0,1,1,0
ENSG00000211666,0,0,20,31,0
ENSG00000211668,0,0,8,12,0
ENSG00000211669,0,0,4,3,0
ENSG00000211671,0,1,20,13,0
ENSG00000211673,0,0,9,8,0
ENSG00000211674,0,0,16,6,0
ENSG00000211675,0,7,183,89,0
ENSG00000211677,0,9,146,159,0
ENSG00000211679,0,10,250,134,0
ENSG00000211683,2,13,21,1,8
ENSG00000211685,0,0,10,7,0
ENSG00000211689,0,5,2,0,0
ENSG00000211694,0,13,2,0,0
ENSG00000211698,0,11,16,0,0
ENSG00000211699,0,12,20,0,0
ENSG00000211706,0,26,18,0,0
ENSG00000211710,0,25,20,0,0
ENSG00000211714,0,48,46,0,0
ENSG00000211716,0,19,20,0,0
ENSG00000211721,0,57,70,0,0
ENSG00000211724,0,25,29,0,0
ENSG00000211725,0,14,14,0,0
ENSG00000211728,0,18,13,0,0
ENSG00000211734,0,51,48,0,0
ENSG00000211745,0,26,31,0,0
ENSG00000211746,0,58,68,0,0
ENSG00000211747,0,142,122,0,0
ENSG00000211749,0,32,77,0,0
ENSG00000211750,0,19,20,0,0
ENSG00000211751,0,20,13,0,0
ENSG00000211752,0,28,27,0,0
ENSG00000211753,0,138,140,0,0
ENSG00000211765,0,24,26,0,0
ENSG00000211766,0,30,30,4,0
ENSG00000211767,0,33,35,1,0
ENSG00000211768,0,19,27,0,0
ENSG00000211769,0,14,15,0,0
ENSG00000211770,0,17,16,0,0
ENSG00000211771,0,23,26,0,0
ENSG00000211772,25,1489,1592,20,0
ENSG00000211776,0,45,35,0,0
ENSG00000211777,0,23,19,0,0
ENSG00000211778,0,20,23,0,0
ENSG00000211780,0,12,12,0,0
ENSG00000211782,0,14,14,0,0
ENSG00000211784,0,13,11,0,0
ENSG00000211785,0,36,42,0,0
ENSG00000211786,0,35,28,0,0
ENSG00000211787,0,26,36,0,0
ENSG00000211788,0,44,39,0,0
ENSG00000211789,0,27,24,0,0
ENSG00000211790,0,26,20,0,0
ENSG00000211791,0,25,26,0,0
ENSG00000211792,0,8,11,0,0
ENSG00000211793,0,35,29,0,0
ENSG00000211794,0,24,27,0,0
ENSG00000211795,0,26,18,0,0
ENSG00000211796,0,11,11,0,0
ENSG00000211797,0,15,11,0,0
ENSG00000211799,0,14,13,0,0
ENSG00000211800,0,16,12,0,0
ENSG00000211801,0,27,24,0,0
ENSG00000211803,0,12,15,0,0
ENSG00000211804,0,3,4,0,0
ENSG00000211807,0,20,25,0,0
ENSG00000211809,0,11,7,0,0
ENSG00000211810,0,19,19,0,0
ENSG00000211814,0,13,11,0,0
ENSG00000211817,0,14,9,0,0
ENSG00000211820,0,13,13,0,0
ENSG00000211825,0,0,1,0,0
ENSG00000211829,0,8,12,6,0
ENSG00000211852,0,8,12,0,0
ENSG00000211854,0,12,15,0,0
ENSG00000211857,0,12,15,0,0
ENSG00000211859,0,12,10,0,0
ENSG00000211862,0,14,19,0,0
ENSG00000211871,0,9,11,0,0
ENSG00000211877,0,9,7,0,0
ENSG00000211878,0,10,11,0,0
ENSG00000211879,0,13,13,0,0
ENSG00000211880,0,11,8,0,0
ENSG00000211881,0,8,12,0,0
ENSG00000211882,0,11,15,0,0
ENSG00000211883,0,17,18,0,0
ENSG00000211885,0,15,16,0,0
ENSG00000211886,0,20,28,0,0
ENSG00000211887,0,15,20,0,0
ENSG00000211888,0,24,27,0,0
ENSG00000211890,0,3,84,15,0
ENSG00000211892,0,0,9,29,0
ENSG00000211893,0,2,145,63,0
ENSG00000211895,0,16,348,85,0
ENSG00000211896,0,0,27,44,0
ENSG00000211897,0,0,17,37,0
ENSG00000211898,0,1,8,1,0
ENSG00000211899,0,2,10,83,0
ENSG00000211900,0,0,1,0,0
ENSG00000211905,0,0,0,0,0
ENSG00000211914,0,0,0,0,0
ENSG00000211915,0,0,0,0,0
ENSG00000211917,0,0,0,0,0
ENSG00000211921,0,0,0,0,0
ENSG00000211923,0,0,0,0,0
ENSG00000211924,0,0,0,0,0
